artist;song;duration_ms;explicit;year;popularity;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;genre
Lil Peep;Save That Shit;231546;VERDADERO;2017;77;534;583;2;-8.672;1;288;262;0.0;421;145;105.997;hip hop
Lil Pump;Gucci Gang;124055;VERDADERO;2017;64;936;523;5;-6.71;1;597;239;0.0;117;699;119.889;hip hop
Lil Uzi Vert;XO Tour Llif3;182706;VERDADERO;2017;81;732;0.75;11;-6.366;0;231;264;0.0;109;401;155.096;hip hop
Little Mix;Shout Out to My Ex;246240;FALSO;2017;1;773;747;5;-4.061;1;889;239;8.23e-06;0.11;0.8;126.014;pop
Lorde;Homemade Dynamite - REMIX;214254;VERDADERO;2017;8;781;548;0;-4.997;0;764;229;0.0;127;175;106.996;pop, Dance/Electronic
Loud Luxury;Body (feat. brando);163216;FALSO;2017;0;752;764;1;-4.399;1;38;476;9.44e-05;543;582;121.958;pop, Dance/Electronic
Luis Fonsi;Ã‰chame La Culpa;173720;FALSO;2017;62;733;892;0;-3.641;1;417;376;0.0;137;675;95.989;pop, latin
Luis Fonsi;Despacito (Featuring Daddy Yankee);228200;FALSO;2017;0;0.66;786;2;-4.757;1;0.17;209;0.0;112;846;177.833;pop, latin
Machine Gun Kelly;Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha);202804;FALSO;2017;71;653;718;3;-5.232;0;213;413;0.0;537;216;82.034;hip hop, pop
Macklemore;Glorious (feat. Skylar Grey);220454;VERDADERO;2017;74;731;794;0;-5.126;0;522;323;2.59e-05;112;356;139.994;hip hop, pop
Maggie Lindemann;Pretty Girl - Cheat Codes X CADE Remix;193613;VERDADERO;2017;61;703;868;7;-4.661;0;291;0.15;132;104;733;121.03;rock, pop
Maroon 5;Cold (feat. Future);234308;VERDADERO;2017;0;697;716;9;-6.288;0;113;118;0.0;424;506;99.905;pop
Marshmello;Silence;180822;FALSO;2017;80;0.52;761;4;-3.093;1;853;256;4.96e-06;0.17;286;141.971;pop, Dance/Electronic
Martin Garrix;Scared to Be Lonely;220883;FALSO;2017;77;584;0.54;1;-7.786;0;576;895;0.0;261;195;137.972;pop, Dance/Electronic
Meghan Trainor;NO;213506;FALSO;2017;69;557;803;1;-3.599;0;213;124;1.61e-06;737;657;92.134;pop
Migos;Bad and Boujee (feat. Lil Uzi Vert);343150;VERDADERO;2017;72;926;666;11;-5.314;1;244;611;0.0;123;168;127.079;hip hop, pop
Migos;Slippery (feat. Gucci Mane);304041;VERDADERO;2017;68;0.92;675;1;-5.661;0;263;307;0.0;104;749;141.967;hip hop, pop
Migos;T-Shirt;242407;VERDADERO;2017;64;865;687;10;-3.744;0;217;242;0.0;158;486;139.023;hip hop, pop
MK;17;196489;FALSO;2017;65;703;832;0;-7.202;0;689;149;127;696;667;122.029;pop, Dance/Electronic
Natti Natasha;Criminal;232549;FALSO;2017;74;814;813;2;-3.023;0;561;0.03;9.33e-05;255;839;79.997;pop, latin
NF;Let You Down;212120;FALSO;2017;79;662;714;5;-5.68;0;121;312;0.0;179;464;147.997;hip hop, pop
Nicky Jam;El PerdÃ³n - Forgiveness;206666;FALSO;2017;51;736;719;8;-3.839;1;357;256;0.0;909;656;90.013;latin
Offset;Ric Flair Drip (with Metro Boomin);172800;VERDADERO;2017;80;880;428;9;-8.28;1;206;149;5.05e-05;114;333;100.007;hip hop, pop
OneRepublic;Rich Love (with Seeb);201256;FALSO;2017;64;401;872;1;-3.641;0;314;167;0.0;362;472;104.592;pop
Playboi Carti;Magnolia;181812;VERDADERO;2017;77;791;582;11;-7.323;0;286;114;0.0;0.35;443;162.991;hip hop
Rag'n'Bone Man;Human;200186;FALSO;2017;76;602;707;9;-4.097;1;302;393;0.0;165;554;75.087;R&B
Rag'n'Bone Man;Skin;239626;FALSO;2017;67;564;745;0;-7.733;1;0.31;265;0.0;147;351;170.661;R&B
Rita Ora;Anywhere;215064;FALSO;2017;63;628;797;11;-3.953;0;596;364;0.0;104;321;106.93;hip hop, pop, Dance/Electronic
Sam Smith;Too Good At Goodbyes;201000;FALSO;2017;79;681;372;5;-8.237;1;432;0.64;0.0;169;476;91.873;pop
Scouting For Girls;This Ain't a Love Song;210680;FALSO;2017;52;458;905;0;-4.157;1;451;431;0.0;378;553;176.667;pop, rock
Selena Gomez;Wolves;197993;FALSO;2017;78;724;804;11;-4.614;0;448;124;0.0;204;306;124.987;pop
Selena Gomez;Fetish (feat. Gucci Mane);186112;FALSO;2017;69;708;618;2;-4.424;1;592;204;6.81e-06;62;265;123.013;pop
Shawn Mendes;Treat You Better;187973;FALSO;2017;82;444;819;10;-4.078;0;341;106;0.0;107;747;82.695;pop
Shawn Mendes;There's Nothing Holdin' Me Back;199440;FALSO;2017;0;857;800;2;-4.035;1;583;381;0.0;913;966;121.996;pop
Shawn Mendes;Mercy;208733;FALSO;2017;0;561;674;4;-4.882;0;818;118;0.0;111;383;148.127;pop
T2;Heartbroken - Edit;178613;FALSO;2017;59;716;757;11;-5.438;0;329;258;392;0.16;877;139.986;Dance/Electronic
Taylor Swift;Look What You Made Me Do;211853;FALSO;2017;76;766;709;9;-6.471;0;123;204;1.41e-05;126;506;128.07;pop
Taylor Swift;...Ready For It?;208186;FALSO;2017;73;613;764;2;-6.509;1;136;527;0.0;197;417;160.015;pop
The Chainsmokers;Something Just Like This;247160;FALSO;2017;83;617;635;11;-6.769;0;317;498;1.44e-05;164;446;103.019;pop, Dance/Electronic
The Chainsmokers;Paris;221506;FALSO;2017;73;653;658;2;-6.428;1;304;215;1.66e-06;939;219;99.99;pop, Dance/Electronic
The Vamps;All Night;197640;FALSO;2017;73;538;804;8;-5.194;1;358;41;0.0;0.33;507;144.992;pop
The Vamps;Middle Of The Night;174600;FALSO;2017;61;588;749;11;-4.323;0;58;37;0.0;813;397;130.093;pop
Tom Walker;Leave a Light On;185863;FALSO;2017;70;586;624;5;-5.946;1;113;153;1.78e-06;133;267;68.976;rock, pop
Travis Scott;BUTTERFLY EFFECT;190677;FALSO;2017;0;763;598;11;-6.865;1;539;714;0.0;112;182;140.987;hip hop, Dance/Electronic
XXXTENTACION;Jocelyn Flores;119133;VERDADERO;2017;83;872;391;0;-9.144;0;242;469;4.13e-06;297;437;134.021;hip hop
Yo Gotti;Rake It Up (feat. Nicki Minaj);276333;VERDADERO;2017;67;910;444;1;-8.126;0;344;22;0.0;137;0.53;149.953;hip hop, pop
Zara Larsson;Never Forget You;213427;FALSO;2017;73;583;732;11;-5.728;0;457;312;9.86e-06;269;276;145.992;pop, Dance/Electronic
Zara Larsson;Ain't My Fault;224030;FALSO;2017;67;576;782;6;-4.825;0;296;778;0.0;285;355;141.153;pop, Dance/Electronic
Zara Larsson;I Would Like;226720;FALSO;2017;57;486;713;2;-3.949;0;524;853;0.0;839;297;121.028;pop, Dance/Electronic
ZAYN;Dusk Till Dawn (feat. Sia) - Radio Edit;239000;FALSO;2017;77;259;437;11;-6.589;0;386;102;1.32e-06;106;951;180.042;pop, Dance/Electronic
21 Savage;a lot;288624;VERDADERO;2018;78;837;636;1;-7.643;1;86;395;125;342;274;145.972;hip hop
5 Seconds of Summer;Youngblood;203417;FALSO;2018;69;596;854;7;-5.114;0;463;169;0.0;124;152;120.274;pop
6ix9ine;GUMMO;157643;VERDADERO;2018;63;0.66;775;2;-4.926;1;172;553;0.0;129;635;157.036;hip hop
6ix9ine;FEFE;179404;VERDADERO;2018;42;931;387;1;-9.127;1;412;88;0.0;136;376;125.978;hip hop
A Boogie Wit da Hoodie;Swervin (feat. 6ix9ine);189486;VERDADERO;2018;75;581;662;9;-5.239;1;303;153;0.0;111;434;93.023;hip hop
A Boogie Wit da Hoodie;Look Back at It;179449;VERDADERO;2018;73;791;587;3;-5.075;0;413;407;0.0;148;536;96.057;hip hop
Alan Walker;Faded;212106;FALSO;2018;78;468;627;6;-5.085;1;476;281;7.97e-06;0.11;159;179.642;Dance/Electronic
Alec Benjamin;Let Me Down Slowly;169353;FALSO;2018;82;652;557;1;-5.714;0;318;0.74;0.0;124;483;150.073;rock, pop, Dance/Electronic
Anne-Marie;2002;186986;FALSO;2018;80;697;683;1;-2.881;0;117;372;0.0;137;603;96.133;pop, Dance/Electronic
Ariana Grande;God is a woman;197546;VERDADERO;2018;78;602;658;1;-5.934;1;558;233;6,00E-05;237;268;145.031;pop
Ariana Grande;no tears left to cry;205920;FALSO;2018;77;699;713;9;-5.507;0;594;0.04;3.11e-06;294;354;121.993;pop
Ava Max;Sweet but Psycho;187436;FALSO;2018;7;719;704;1;-4.724;1;476;691;0.0;166;628;133.002;pop
B Young;Jumanji;173153;FALSO;2018;60;791;473;10;-9.86;0;0.25;279;0.0;959;603;95.948;hip hop, Dance/Electronic
Bad Bunny;MIA (feat. Drake);210367;FALSO;2018;77;817;539;6;-6.349;0;621;141;496;99;158;97.062;latin
Banx & Ranx;Answerphone (feat. Yxng Bane);190920;FALSO;2018;56;671;834;1;-3.928;0;885;387;0.0;454;454;113.021;Dance/Electronic
Bazzi;Mine;131064;VERDADERO;2018;75;710;789;4;-3.874;1;722;161;2.77e-06;451;717;142.929;pop, Dance/Electronic
Becky G;Sin Pijama;188560;FALSO;2018;69;791;745;11;-3.695;0;464;354;2.93e-05;104;0.82;94.014;pop, latin
benny blanco;Eastside (with Halsey & Khalid);173799;FALSO;2018;75;560;680;6;-7.648;0;321;555;0.0;116;319;89.391;hip hop, pop
Billie Eilish;lovely (with Khalid);200185;FALSO;2018;86;351;296;4;-10.109;0;333;934;0.0;95;0.12;115.284;pop, Dance/Electronic
Billie Eilish;lovely (with Khalid);200185;FALSO;2018;86;351;296;4;-10.109;0;333;934;0.0;95;0.12;115.284;pop, Dance/Electronic
BlocBoy JB;Look Alive (feat. Drake);181263;VERDADERO;2018;73;922;581;10;-7.495;1;0.27;104;5.86e-05;105;595;140.022;hip hop, pop
Blueface;Thotiana;129264;VERDADERO;2018;1;906;382;10;-12.89;0;269;0.18;0.0;113;391;104.025;hip hop
Calvin Harris;One Kiss (with Dua Lipa);214846;FALSO;2018;81;791;862;9;-3.24;0;0.11;37;2.19e-05;814;592;123.994;hip hop, pop, Dance/Electronic
Camila Cabello;Never Be the Same;226973;FALSO;2018;74;637;713;0;-4.333;1;747;181;637;137;243;129.923;pop
Cardi B;I Like It;253390;VERDADERO;2018;79;816;726;5;-3.998;0;129;99;0.0;372;0.65;136.048;hip hop, pop
Cardi B;Money;183527;VERDADERO;2018;73;950;590;8;-6.508;0;0.29;534;0.0;0.11;219;130.003;hip hop, pop
Cardi B;Bodak Yellow;223712;VERDADERO;2018;72;926;703;11;-6.337;0;103;659;0.0;231;485;125.022;hip hop, pop
Cashmere Cat;Miss You (with Major Lazer & Tory Lanez);186231;FALSO;2018;56;747;641;1;-4.502;1;925;0.25;107;106;453;100.028;pop, rock
Charlie Puth;How Long;200853;FALSO;2018;72;845;561;1;-5.253;0;778;211;3.49e-06;383;811;109.974;pop
Charlie Puth;Done for Me (feat. Kehlani);180493;FALSO;2018;67;856;632;6;-3.692;0;74;193;0.0;688;697;112.009;pop
Charlie Puth;The Way I Am;186080;FALSO;2018;64;755;769;10;-5.658;0;186;314;2.38e-06;628;642;114.966;pop
Clean Bandit;Solo (feat. Demi Lovato);222653;FALSO;2018;71;737;636;11;-4.546;0;437;441;6.66e-05;0.35;565;105.005;pop, Dance/Electronic
Daddy Yankee;Dura;200480;FALSO;2018;71;783;840;1;-3.416;1;51;174;0.0;412;839;95.001;latin
David Guetta;Flames;194680;FALSO;2018;59;631;649;5;-5.892;0;385;817;3.8e-06;934;421;93.95;hip hop, pop, Dance/Electronic
DB Boulevard;Point Of View - Radio Edit;231166;FALSO;2018;0;676;715;6;-6.854;1;287;284;746;685;275;129.006;Dance/Electronic
Dean Lewis;Be Alright;196373;VERDADERO;2018;79;553;586;11;-6.319;1;362;697;0.0;813;443;126.684;pop
DJ Khaled;No Brainer;260000;VERDADERO;2018;67;552;760;0;-4.706;1;342;733;0.0;865;639;135.702;hip hop, pop
DJ Snake;Taki Taki (with Selena Gomez, Ozuna & Cardi B);212500;VERDADERO;2018;76;842;801;8;-4.167;0;228;157;4.82e-06;642;617;95.881;hip hop, pop, Dance/Electronic
Dominic Fike;3 Nights;177666;FALSO;2018;78;815;518;7;-6.594;0;897;223;0.0;104;877;151.891;rock, pop
Drake;God's Plan;198973;VERDADERO;2018;81;754;449;7;-9.211;1;109;332;8.29e-05;552;357;77.169;hip hop, pop, R&B
Drake;Nonstop;238614;VERDADERO;2018;77;912;412;7;-8.074;1;123;165;126;104;423;154.983;hip hop, pop, R&B
Drake;Nice For What;210746;VERDADERO;2018;77;585;909;8;-6.474;1;707;891;9.7e-05;119;758;93.372;hip hop, pop, R&B
Drake;In My Feelings;217925;VERDADERO;2018;75;835;626;1;-5.833;1;125;589;6,00E-05;396;0.35;91.03;hip hop, pop, R&B
Drake;I'm Upset;214466;VERDADERO;2018;68;899;586;11;-7.866;0;343;279;0.0;836;492;150.002;hip hop, pop, R&B
Dynoro;In My Mind;184560;FALSO;2018;78;694;770;6;-5.335;1;149;176;1.1e-05;118;163;125.905;pop, Dance/Electronic
Ella Mai;Trip;213993;FALSO;2018;72;477;610;11;-5.628;0;144;225;0.0;107;358;79.882;hip hop, pop, R&B
EO;German;170825;FALSO;2018;67;862;583;8;-6.26;0;654;811;1.86e-05;191;852;103.019;set()
Felix Jaehn;Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson);186146;FALSO;2018;72;778;566;2;-6.959;0;311;672;197;698;479;117.971;hip hop, pop, Dance/Electronic
FINNEAS;Let's Fall in Love for the Night;190348;VERDADERO;2018;71;737;408;5;-7.941;1;104;802;0.0;171;374;127.921;rock, pop, Dance/Electronic
girl in red;we fell in love in october;184153;FALSO;2018;82;566;366;7;-12.808;1;28;113;181;155;237;129.959;pop, rock, Dance/Electronic
Halsey;Without Me;201660;VERDADERO;2018;77;752;488;6;-7.05;1;705;297;9.11e-06;936;533;136.041;pop, Dance/Electronic
Imagine Dragons;Natural;189466;FALSO;2018;80;704;611;2;-6.112;1;409;217;0.0;812;0.22;100.0;rock
Jay Rock;King's Dead (with Kendrick Lamar, Future & James Blake);229670;VERDADERO;2018;71;645;705;1;-5.008;1;299;813;0.0;128;376;137.133;hip hop, pop
Jonas Blue;Rise;194407;FALSO;2018;70;687;785;1;-4.65;1;333;327;0.0;203;655;106.046;pop, Dance/Electronic
Juice WRLD;Lucid Dreams;239835;VERDADERO;2018;84;511;566;6;-7.23;0;0.2;349;0.0;0.34;218;83.903;hip hop
Kendrick Lamar;All The Stars (with SZA);232186;VERDADERO;2018;80;698;633;8;-4.946;1;597;605;194;926;552;96.924;hip hop
Khalid;Love Lies (with Normani);201707;FALSO;2018;73;708;648;6;-5.626;1;449;956;0.0;134;338;143.955;pop, R&B
Khalid;Better;229412;FALSO;2018;70;442;585;0;-10.332;0;964;984;391;0.14;116;97.565;pop, R&B
Kodak Black;ZEZE (feat. Travis Scott & Offset);228759;VERDADERO;2018;77;861;603;8;-5.788;0;176;521;0.0;924;504;98.043;hip hop
Lady Gaga;Shallow;215733;FALSO;2018;82;572;385;7;-6.362;1;308;371;0.0;231;323;95.799;pop
Lauv;I Like Me Better;197436;FALSO;2018;81;752;505;9;-7.621;1;253;535;2.55e-06;104;419;91.97;pop, Dance/Electronic
Liam Payne;For You (Fifty Shades Freed) (& Rita Ora);245453;FALSO;2018;62;541;787;2;-4.618;0;331;167;0.0;157;0.2;113.0;pop
Lil Baby;Yes Indeed;142273;VERDADERO;2018;79;963;346;5;-9.309;0;0.53;355;0.0;108;562;119.957;hip hop
Lil Dicky;Freaky Friday (feat. Chris Brown);216631;VERDADERO;2018;70;755;599;8;-5.042;1;224;147;0.0;109;755;133.123;hip hop, pop
Logic;Everyday;204746;VERDADERO;2018;69;667;741;1;-4.099;1;378;425;0.0;761;422;149.908;hip hop, pop
M.O;Bad Vibe;214253;FALSO;2018;54;813;701;10;-4.428;1;449;178;0.0;962;758;110.009;pop, Dance/Electronic
Maluma;CorazÃ³n (feat. Nego do Borel);184720;FALSO;2018;69;722;738;9;-6.073;0;247;328;1.47e-05;198;748;198.075;latin
Mark Ronson;Nothing Breaks Like a Heart (feat. Miley Cyrus);217466;FALSO;2018;79;601;794;7;-5.844;0;671;987;1.36e-06;388;244;114.066;pop
Maroon 5;Girls Like You (feat. Cardi B) - Cardi B Version;235545;VERDADERO;2018;73;851;541;0;-6.825;1;505;568;0.0;0.13;448;124.959;pop
Maroon 5;Don't Wanna Know (feat. Kendrick Lamar);214265;FALSO;2018;68;783;610;7;-6.124;1;696;343;0.0;983;418;100.047;pop
Marshmello;Happier;214289;FALSO;2018;82;687;792;5;-2.749;1;452;191;0.0;167;671;100.015;pop, Dance/Electronic
Marshmello;FRIENDS;202620;VERDADERO;2018;78;626;880;9;-2.384;0;504;205;0.0;128;534;95.079;pop, Dance/Electronic
Marshmello;Spotlight;177600;FALSO;2018;71;546;822;7;-4.483;1;151;145;0.0;742;615;150.06;pop, Dance/Electronic
Meek Mill;Going Bad (feat. Drake);180522;VERDADERO;2018;78;889;496;4;-6.365;0;905;259;0.0;252;544;86.003;hip hop, pop
MGMT;Little Dark Age;299960;FALSO;2018;81;705;712;6;-6.156;1;385;102;855;0.1;0.62;97.512;rock
Migos;Walk It Talk It;276147;VERDADERO;2018;75;907;633;2;-5.145;1;184;876;2.6e-06;106;395;145.914;hip hop, pop
Migos;MotorSport;303076;VERDADERO;2018;72;904;518;2;-5.32;1;183;305;0.0;325;188;137.996;hip hop, pop
Migos;Stir Fry;190288;VERDADERO;2018;72;817;816;2;-5.402;1;269;263;0.0;159;508;181.982;hip hop, pop
Nio Garcia;Te BotÃ© - Remix;417920;VERDADERO;2018;76;903;675;11;-3.445;0;214;542;1.28e-05;595;442;96.507;latin
Ozuna;Vaina Loca;176133;FALSO;2018;72;754;805;6;-4.249;1;752;315;0.0;203;555;93.982;latin
Panic! At The Disco;High Hopes;190946;FALSO;2018;80;579;904;5;-2.729;1;618;193;0.0;64;681;82.014;rock
Pedro CapÃ³;Calma - Remix;238200;FALSO;2018;74;826;773;11;-4.218;0;524;323;0.0;143;761;126.899;pop, latin
Post Malone;rockstar (feat. 21 Savage);218146;VERDADERO;2018;83;585;520;5;-6.136;0;712;124;7.01e-05;131;129;159.801;hip hop
Post Malone;Better Now;231266;VERDADERO;2018;80;680;578;10;-5.804;1;0.04;331;0.0;135;341;145.038;hip hop
Post Malone;Better Now;231266;VERDADERO;2018;80;680;578;10;-5.804;1;0.04;331;0.0;135;341;145.038;hip hop
Post Malone;Psycho (feat. Ty Dolla $ign);221440;VERDADERO;2018;77;750;560;8;-8.094;1;105;546;0.0;111;459;140.06;hip hop
Rae Sremmurd;Powerglide (feat. Juicy J) - From SR3MM;332300;VERDADERO;2018;66;713;831;1;-4.75;0;0.15;168;0.0;118;584;173.948;hip hop, pop
Reik;Me Niego (feat. Ozuna & Wisin);221653;FALSO;2018;1;777;779;0;-4.449;0;972;543;0.0;636;768;94.023;pop, latin
Rich The Kid;Plug Walk;175229;VERDADERO;2018;72;876;519;11;-6.531;1;143;202;0.0;108;158;94.981;hip hop, pop
Samantha Mumba;Gotta Tell You;201946;FALSO;2018;43;729;632;0;-8.75;0;279;191;0.0;166;774;109.981;pop
Sean Paul;No Lie;221176;FALSO;2018;84;742;882;7;-2.862;1;117;466;0.0;206;463;102.04;hip hop, pop
Sheck Wes;Mo Bamba;183906;VERDADERO;2018;77;729;625;4;-5.266;1;315;194;986;248;261;146.034;hip hop
Sigala;Easy Love;229813;FALSO;2018;66;680;942;9;-4.208;1;631;175;13;117;647;123.976;pop, Dance/Electronic
SofÃ­a Reyes;1, 2, 3 (feat. Jason Derulo & De La Ghetto);201526;FALSO;2018;65;792;895;1;-3.112;0;589;165;0.0;501;794;94.968;pop, latin
The Chainsmokers;This Feeling;197946;FALSO;2018;73;575;571;1;-7.906;1;439;558;0.0;912;449;105.049;pop, Dance/Electronic
The Chainsmokers;Sick Boy;193200;FALSO;2018;69;663;577;11;-7.518;0;531;109;0.0;0.12;454;89.996;pop, Dance/Electronic
The Weeknd;Call Out My Name;228373;FALSO;2018;80;461;593;1;-4.954;1;356;0.17;0.0;307;175;134.17;pop, R&B
The Weeknd;Pray For Me (with Kendrick Lamar);211440;VERDADERO;2018;69;735;677;2;-4.979;1;93;762;2.17e-05;111;188;100.584;pop, R&B
TiÃ«sto;Jackie Chan;215759;VERDADERO;2018;72;747;834;3;-2.867;0;45;374;0.0;586;687;128.005;pop, Dance/Electronic
Travis Scott;SICKO MODE;312820;VERDADERO;2018;81;834;730;8;-3.714;1;222;513;0.0;124;446;155.008;hip hop, Dance/Electronic
Travis Scott;SICKO MODE;312820;VERDADERO;2018;81;834;730;8;-3.714;1;222;513;0.0;124;446;155.008;hip hop, Dance/Electronic
Tyga;Taste (feat. Offset);232959;VERDADERO;2018;73;884;559;0;-7.442;1;0.12;236;0.0;101;342;97.994;hip hop, pop
XXXTENTACION;Moonlight;135090;VERDADERO;2018;82;921;537;9;-5.723;0;804;556;404;102;711;128.009;hip hop
XXXTENTACION;SAD!;166605;VERDADERO;2018;82;740;613;8;-4.88;1;145;258;372;123;473;75.023;hip hop
XXXTENTACION;changes;121886;FALSO;2018;79;669;308;11;-10.068;1;29;883;0.0;984;0.52;64.934;hip hop
YG;BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj);237240;VERDADERO;2018;68;745;346;1;-7.709;1;331;552;0.0;881;112;203.911;hip hop, pop
Zedd;The Middle;184732;FALSO;2018;80;753;657;7;-3.061;1;449;171;0.0;112;437;107.01;hip hop, pop, Dance/Electronic
5 Seconds of Summer;Easier;157492;FALSO;2019;1;505;428;5;-5.604;1;221;489;0.0;977;618;175.813;pop
Aaliyah;Rock The Boat;275026;FALSO;2019;0;641;720;5;-5.209;1;336;688;286;193;418;92.988;hip hop, pop, R&B
AJ Tracey;Ladbroke Grove;190537;FALSO;2019;69;903;839;11;-9.447;0;208;939;0.0;102;727;133.986;hip hop, Dance/Electronic
Angie Martinez;If I Could Go! (feat. Lil' Mo & Sacario);244466;FALSO;2019;40;583;643;9;-7.486;0;355;171;0.0;395;0.7;195.685;pop
Anuel AA;China;301714;FALSO;2019;76;786;808;7;-3.702;1;882;846;289;822;609;105.027;latin
Anuel AA;Secreto;258800;FALSO;2019;75;807;803;11;-4.156;1;126;602;853;136;706;91.987;latin
Ariana Grande;7 rings;178626;VERDADERO;2019;83;778;317;1;-10.732;0;334;592;0.0;881;327;140.048;pop
Ariana Grande;boyfriend (with Social House);186106;VERDADERO;2019;77;400;795;10;-3.731;0;461;119;0.0;159;702;190.097;pop
Ariana Grande;break up with your girlfriend, i'm bored;190440;VERDADERO;2019;76;726;554;5;-5.29;0;917;421;0.0;106;335;169.999;pop
Ashley O;On A Roll;154447;FALSO;2019;57;736;810;5;-6.354;1;906;77;0.0;523;387;125.011;set()
Ava Max;So Am I;183026;FALSO;2019;4;682;656;6;-4.67;1;435;737;0.0;353;607;130.089;pop
Avicii;SOS (feat. Aloe Blacc);157202;FALSO;2019;71;802;645;5;-6.181;0;715;272;0.0;119;376;100.001;pop, Dance/Electronic
Bad Bunny;Callaita;250533;VERDADERO;2019;81;610;624;2;-4.773;1;309;0.6;2.12e-06;243;244;176.169;latin
Billie Eilish;bad guy;194087;FALSO;2019;83;701;425;7;-10.965;1;375;328;0.13;0.1;562;135.128;pop, Dance/Electronic
Billie Eilish;bury a friend;193143;FALSO;2019;75;905;389;8;-14.505;1;332;0.74;162;106;196;120.046;pop, Dance/Electronic
BLACKPINK;Kill This Love;189052;FALSO;2019;1;738;861;2;-4.141;1;237;318;182;325;0.58;131.98;pop
Blanco Brown;The Git Up;200593;FALSO;2019;69;847;678;9;-8.635;1;109;669;0.0;274;811;97.984;hip hop, country
BTS;Boy With Luv (feat. Halsey);229773;FALSO;2019;35;645;862;11;-4.757;0;965;923;0.0;192;798;119.991;pop
Calvin Harris;Giant (with Rag'n'Bone Man);229184;FALSO;2019;73;807;887;1;-4.311;0;361;16;503;811;606;122.015;hip hop, pop, Dance/Electronic
Camila Cabello;Liar;207038;FALSO;2019;65;740;498;11;-6.684;0;456;169;282;319;652;98.016;pop
Cardi B;Please Me;200889;VERDADERO;2019;73;747;570;1;-6.711;1;81;642;0.0;832;0.65;133.992;hip hop, pop
Chris Brown;Beautiful People;225881;FALSO;2019;53;415;775;5;-6.366;0;161;658;431;843;536;127.898;hip hop, pop, R&B
DaBaby;Suge;163320;VERDADERO;2019;72;876;662;2;-6.482;0;426;608;0.0;127;844;75.445;hip hop
Daddy Yankee;Con Calma;193226;FALSO;2019;79;737;860;8;-2.652;0;593;0.11;1.94e-06;574;656;93.989;latin
Dave;Location (feat. Burna Boy);241293;VERDADERO;2019;78;812;496;9;-5.969;0;297;271;0.0;955;0.55;109.979;hip hop
DJ Snake;Taki Taki (feat. Selena Gomez, Ozuna & Cardi B);212500;VERDADERO;2019;70;842;801;8;-4.167;0;228;157;4.82e-06;642;617;95.881;hip hop, pop, Dance/Electronic
Doja Cat;Juicy;202333;VERDADERO;2019;57;786;658;0;-2.61;1;661;856;0.0;689;458;170.037;pop
Drake;Money In The Grave (Drake ft. Rick Ross);205426;VERDADERO;2019;76;831;502;10;-4.045;0;46;101;0.0;122;101;100.541;hip hop, pop, R&B
Dua Lipa;Don't Start Now;183290;FALSO;2019;79;794;793;11;-4.521;0;842;125;0.0;952;677;123.941;pop
Ed Sheeran;Take Me Back to London (feat. Stormzy);189733;VERDADERO;2019;66;885;762;8;-5.513;0;216;219;0.0;162;605;138.058;pop
Ed Sheeran;Cross Me (feat. Chance the Rapper & PnB Rock);206186;VERDADERO;2019;64;746;787;4;-6.373;1;0.12;214;0.0;669;607;95.005;pop
Ed Sheeran;Antisocial (with Travis Scott);161746;FALSO;2019;63;716;823;5;-5.313;0;495;132;0.0;361;0.91;151.957;pop
Flipp Dinero;Leave Me Alone;195637;VERDADERO;2019;69;792;743;7;-2.806;1;851;107;0.0;183;742;150.024;hip hop, pop
Gesaffelstein;Lost in the Fire (feat. The Weeknd);202093;VERDADERO;2019;84;658;671;2;-12.21;1;363;933;927;115;166;100.966;Dance/Electronic
Hayden James;NUMB;217296;VERDADERO;2019;47;617;558;10;-7.046;0;431;184;1.03e-06;911;0.4;147.932;pop, Dance/Electronic
Hinder;Lips Of An Angel;261053;FALSO;2019;35;474;744;2;-5.386;1;341;208;1.22e-06;209;238;129.005;pop, rock, metal
Hinder;Better Than Me;223533;FALSO;2019;30;451;682;2;-5.295;0;29;205;0.0;175;254;139.913;pop, rock, metal
iann dior;emotions;131213;FALSO;2019;72;630;630;9;-6.211;1;395;131;0.0;142;163;80.512;hip hop, pop
